Unnamed: 0,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,Hours,whyplay,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,Playstyle,GAD_T,SPIN_T,Residence_ISO3,Birthplace_ISO3
7298,0,0,2,0,0,0,0,7.0,having fun,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,Male,18,Employed,USA,Multiplayer - online - with strangers,2,16.0,USA,USA
7299,2,1,1,0,1,2,2,25.0,improving,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,9,20.0,USA,USA
7300,0,0,1,1,0,1,1,15.0,winning,,,,,,,,,,,,,,,,,,Male,20,Student at college / university,USA,Multiplayer - online - with real life friends,4,,USA,DEU
7301,2,1,1,1,1,3,1,20.0,improving,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,Male,26,Student at college / university,Bulgaria,Multiplayer - online - with strangers,10,24.0,BGR,BGR
7302,1,0,1,1,1,0,0,20.0,improving,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,22,Student at college / university,USA,Multiplayer - online - with real life friends,4,9.0,USA,USA
7303,0,0,0,0,1,0,0,28.0,having fun,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at school,Germany,Multiplayer - online - with real life friends,1,14.0,DEU,DEU
7304,0,0,0,0,0,0,0,10.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Employed,Canada,Multiplayer - online - with real life friends,0,5.0,CAN,CAN
7305,0,0,0,0,0,0,0,20.0,having fun,3.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,Male,22,Employed,USA,Multiplayer - online - with real life friends,0,22.0,USA,USA
7306,1,0,1,0,0,0,0,20.0,improving,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,Male,20,Student at college / university,Greece,Multiplayer - online - with real life friends,2,16.0,GRC,GRC
7307,3,3,3,3,0,1,3,30.0,improving,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,Male,24,Unemployed / between jobs,USA,Multiplayer - online - with strangers,16,14.0,USA,USA
7308,2,1,1,0,1,2,2,25.0,improving,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,9,20.0,USA,USA
7309,0,0,0,0,0,0,0,17.0,improving,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,23,Student at college / university,Italy,Multiplayer - online - with strangers,0,15.0,ITA,ITA
7310,2,2,2,2,3,2,1,20.0,winning,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,Male,36,Employed,USA,Multiplayer - online - with online acquaintances or teammates,14,20.0,USA,USA
7312,0,0,0,0,0,0,0,8.0,having fun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,27,Employed,Austria,Multiplayer - online - with strangers,0,4.0,AUT,AUT
7313,1,2,3,2,1,3,2,14.0,winning,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,4.0,Male,20,Student at school,USA,Multiplayer - online - with real life friends,14,16.0,USA,USA
7315,1,0,1,0,0,1,0,10.0,winning,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,Male,26,Employed,Canada,Multiplayer - online - with strangers,3,21.0,CAN,UZB
7316,1,0,0,0,0,0,0,21.0,winning,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,26,Employed,USA,Multiplayer - online - with strangers,1,6.0,USA,USA
7317,0,1,0,0,0,0,0,20.0,having fun,2.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,19,Student at college / university,Sweden,Multiplayer - online - with real life friends,1,13.0,SWE,SWE
7318,1,0,0,0,0,0,0,20.0,improving,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,20,Student at college / university,Canada,Multiplayer - online - with strangers,1,20.0,CAN,CAN
7319,1,1,2,1,1,2,1,15.0,improving,1.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,Male,22,Student at college / university,USA,Multiplayer - online - with strangers,9,25.0,USA,USA
7320,1,2,2,1,0,2,3,14.0,having fun,2.0,2.0,3.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,Female,19,Unemployed / between jobs,USA,Multiplayer - online - with real life friends,11,39.0,USA,USA
7321,0,0,0,1,1,0,0,30.0,improving,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,Male,18,Student at school,Germany,Multiplayer - online - with strangers,2,15.0,DEU,DEU
7322,0,1,1,0,0,1,0,6.0,improving,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,18,Unemployed / between jobs,USA,Multiplayer - online - with strangers,3,16.0,USA,USA
7323,0,0,0,1,3,1,0,18.0,winning,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,Male,18,Student at college / university,Spain,Multiplayer - online - with real life friends,5,21.0,ESP,ESP
7325,1,1,2,1,1,2,1,30.0,having fun,2.0,2.0,3.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,Male,18,Student at school,UK,Multiplayer - online - with real life friends,9,34.0,GBR,GBR
7326,2,2,2,2,1,1,2,12.0,all,1.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,Male,25,Employed,Canada,Multiplayer - online - with strangers,12,55.0,CAN,CAN
7327,1,1,1,0,0,0,0,10.0,having fun,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,29,Unemployed / between jobs,USA,Multiplayer - online - with online acquaintances or teammates,3,2.0,USA,USA
7328,1,0,2,3,0,1,1,10.0,having fun,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Male,21,Student at college / university,Spain,Singleplayer,8,7.0,ESP,ESP
7329,0,0,0,0,0,0,0,42.0,having fun,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,24,Unemployed / between jobs,USA,Multiplayer - online - with real life friends,0,34.0,USA,USA
7330,0,0,0,0,0,0,0,14.0,having fun,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at college / university,Netherlands,Multiplayer - online - with real life friends,0,19.0,NLD,NLD
7331,1,0,2,2,1,3,3,16.0,relaxing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at school,Italy,Multiplayer - online - with strangers,12,1.0,ITA,ITA
7332,2,2,2,2,3,1,1,10.0,improving,0.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,20,Student at college / university,USA,Multiplayer - online - with strangers,13,27.0,USA,USA
7333,0,2,3,1,0,2,1,30.0,improving,2.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,Male,18,Student at college / university,UK,Multiplayer - online - with real life friends,9,31.0,GBR,GBR
7334,1,0,0,0,0,2,0,15.0,winning,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,Male,21,Employed,UK,Multiplayer - online - with online acquaintances or teammates,3,7.0,GBR,GBR
7335,0,2,2,0,0,1,2,9.0,winning,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Male,25,Unemployed / between jobs,Philippines,Multiplayer - online - with strangers,7,9.0,PHL,PHL
7336,1,2,2,0,1,0,0,21.0,improving,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with real life friends,6,11.0,USA,USA
7337,1,1,1,0,0,1,0,5.0,winning,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with real life friends,4,23.0,USA,USA
7338,2,3,3,2,2,2,1,28.0,having fun,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,Male,21,Student at college / university,USA,Multiplayer - online - with real life friends,15,21.0,USA,USA
7339,1,0,1,1,0,0,0,20.0,improving,1.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,Female,30,Student at school,Sweden,Multiplayer - online - with strangers,3,25.0,SWE,SWE
7340,0,0,0,0,0,0,0,14.0,having fun and improving and relaxing,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,20,Student at college / university,Denmark,Multiplayer - online - with real life friends,0,11.0,DNK,DNK
7341,1,1,1,1,1,0,0,14.0,relaxing,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,23,Student at college / university,Finland,Multiplayer - online - with strangers,5,8.0,FIN,RUS
7342,0,0,0,0,0,0,0,15.0,having fun,0.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,Male,20,Student at college / university,USA,Multiplayer - online - with strangers,0,28.0,USA,HKG
7343,0,0,0,0,0,0,0,18.0,having fun,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Employed,UK,Singleplayer,0,6.0,GBR,GBR
7345,0,0,0,0,1,0,0,21.0,having fun,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Male,23,Student at college / university,Chile,Multiplayer - online - with real life friends,1,10.0,CHL,CHL
7346,3,3,3,3,3,3,3,8.0,improving,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Female,20,Student at college / university,USA,Multiplayer - online - with strangers,21,63.0,USA,USA
7347,1,0,1,0,1,1,1,20.0,having fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,Male,20,Student at college / university,Canada,Multiplayer - online - with real life friends,5,7.0,CAN,CAN
7348,1,1,1,0,0,1,0,4.0,having fun,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Male,21,Unemployed / between jobs,USA,Multiplayer - online - with real life friends,4,9.0,USA,USA
7349,2,2,3,1,2,2,3,15.0,improving,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,Male,30,Employed,USA,Multiplayer - online - with strangers,15,30.0,USA,USA
7350,2,2,2,0,0,1,2,25.0,improving,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,Male,18,Student at school,Canada,Multiplayer - online - with strangers,9,18.0,CAN,CAN
7351,1,0,1,2,0,0,0,50.0,improving,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,Male,22,Employed,Germany,Multiplayer - online - with strangers - but skyping with friends,4,24.0,DEU,DEU
7352,0,1,1,3,3,0,1,15.0,having fun,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,Male,23,Student at college / university,Belgium,Multiplayer - online - with real life friends,9,21.0,BEL,FRA
7353,0,0,0,1,0,1,0,25.0,improving,1.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,Male,22,Employed,USA,Multiplayer - online - with real life friends,2,27.0,USA,USA
7354,0,0,1,1,0,1,0,20.0,having fun,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,21,Student at college / university,Slovenia,Multiplayer - online - with real life friends,3,14.0,SVN,SVN
7355,0,1,0,0,0,1,0,16.0,having fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,20,Student at college / university,Sweden,Multiplayer - online - with real life friends,2,1.0,SWE,SWE
7356,1,0,1,3,1,1,0,12.0,having fun,2.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,0.0,1.0,Male,18,Student at school,USA,Multiplayer - online - with real life friends,7,28.0,USA,USA
7357,1,0,0,1,1,1,0,5.0,having fun,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,24,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,4,6.0,USA,USA
7358,3,1,1,1,0,2,0,20.0,improving,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,20,Student at college / university,UK,Multiplayer - online - with real life friends,8,10.0,GBR,GBR
7359,0,1,1,0,0,0,0,10.0,improving,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,21,Unemployed / between jobs,USA,"With online friends I consider ""real"" friends",2,11.0,USA,USA
7360,1,0,0,1,1,1,0,5.0,having fun,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,24,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,4,6.0,USA,USA
7361,0,0,0,0,0,0,0,10.0,relaxing,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Male,18,Student at college / university,Slovenia,Multiplayer - online - with strangers,0,7.0,SVN,SVN
7362,2,2,2,2,2,2,2,15.0,having fun,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,Male,19,Student at college / university,Canada,Multiplayer - online - with real life friends,14,40.0,CAN,CAN
7363,0,1,1,0,0,3,0,60.0,improving,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,Male,20,Student at college / university,UK,Multiplayer - online - with strangers,5,17.0,GBR,GBR
7364,3,3,3,3,0,3,2,48.0,relaxing,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,Male,19,Unemployed / between jobs,Canada,Singleplayer,17,45.0,CAN,PHL
7365,3,2,3,3,1,3,3,40.0,winning,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,Male,20,Student at college / university,Portugal,Multiplayer - online - with strangers,18,33.0,PRT,PRT
7366,0,1,1,0,0,1,1,4.0,improving,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,Male,20,Student at college / university,USA,Multiplayer - online - with strangers,4,25.0,USA,KOR
7367,1,1,2,2,1,1,3,10.0,winning,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,Male,18,Student at college / university,Denmark,"Fifa with friends in room (ps4), LoL online with strangers tryhard ranked, CSGO competetive with friends.",11,17.0,DNK,DNK
7368,2,2,3,2,0,1,1,20.0,having fun,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,27,Unemployed / between jobs,Brazil,Multiplayer - online - with online acquaintances or teammates,11,16.0,BRA,BRA
7369,0,0,0,0,0,1,0,15.0,improving,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,USA,Multiplayer - online - with real life friends,1,7.0,USA,USA
7370,1,1,2,0,0,2,0,14.0,winning,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Male,24,Student at college / university,Mexico,Multiplayer - online - with real life friends,6,9.0,MEX,MEX
7371,1,1,0,1,0,1,1,50.0,improving,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Unemployed / between jobs,Finland,Multiplayer - online - with online acquaintances or teammates,5,11.0,FIN,FIN
7372,0,0,1,0,1,1,0,4.0,winning,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,Male,19,Student at college / university,Denmark,Multiplayer - online - with real life friends,3,14.0,DNK,DNK
7373,1,2,3,1,0,0,2,15.0,improving,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,Male,18,Student at school,Austria,Multiplayer - online - with real life friends,9,10.0,AUT,LTU
7374,0,0,1,0,0,0,0,50.0,having fun,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,Male,24,Employed,USA,Multiplayer - online - with real life friends,1,24.0,USA,USA
7375,0,0,1,0,0,1,0,25.0,improving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,22,Student at college / university,USA,Multiplayer - online - with strangers,2,2.0,USA,USA
7376,0,0,0,1,0,0,1,15.0,having fun,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,Male,18,Student at college / university,Canada,Multiplayer - online - with online acquaintances or teammates,2,12.0,CAN,CAN
7377,1,2,2,2,0,3,0,28.0,having fun,0.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,Male,18,Student at college / university,Brazil,Multiplayer - online - with strangers,10,42.0,BRA,BRA
7378,0,0,1,1,0,1,1,35.0,improving,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,20,Employed,USA,Multiplayer - online - with online acquaintances or teammates,4,10.0,USA,USA
7379,1,2,0,1,0,2,0,42.0,winning,1.0,2.0,3.0,1.0,3.0,4.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,Male,18,Student at school,Germany,Multiplayer - online - with real life friends,6,31.0,DEU,DEU
7380,1,2,2,0,0,0,2,20.0,having fun,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,Male,18,Student at school,Austria,Multiplayer - online - with real life friends,7,19.0,AUT,AUT
7381,0,0,0,0,0,0,0,30.0,improving,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Student at college / university,Norway,Multiplayer - online - with real life friends,0,9.0,NOR,NOR
7382,0,0,1,0,0,0,0,35.0,having fun,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,Male,23,Employed,UK,Multiplayer - online - with strangers,1,17.0,GBR,GBR
7383,1,0,0,1,0,0,1,21.0,improving,2.0,1.0,1.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Male,18,Student at school,Brazil,Multiplayer - online - with real life friends,3,,BRA,BRA
7384,1,1,1,1,0,0,2,30.0,having fun,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,18,Student at school,UK,Multiplayer - online - with strangers,6,9.0,GBR,GBR
7385,0,0,0,0,0,1,0,25.0,winning,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Male,18,Student at school,USA,Multiplayer - online - with strangers,1,15.0,USA,USA
7386,1,0,1,0,0,1,1,30.0,improving,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,,Male,21,Student at college / university,Switzerland,Multiplayer - online - with real life friends,4,,CHE,CHE
7388,0,0,1,0,0,0,0,7.0,improving,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,20,Employed,Germany,Multiplayer - online - with real life friends,1,11.0,DEU,DEU
7389,1,1,1,1,0,2,0,9.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,USA,Multiplayer - online - with real life friends,6,5.0,USA,USA
7390,3,2,2,2,1,1,3,8.0,having fun,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,3.0,3.0,Female,18,Student at school,USA,Multiplayer - online - with strangers,14,44.0,USA,USA
7391,1,1,1,1,1,3,2,15.0,winning,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,Male,19,Student at college / university,USA,Multiplayer - online - with real life friends,10,60.0,USA,USA
7392,1,0,0,0,0,0,0,21.0,having fun,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,26,Student at college / university,Spain,Multiplayer - online - with online acquaintances or teammates,1,11.0,ESP,ESP
7393,3,2,3,3,1,3,3,40.0,winning,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,1.0,,0.0,Female,22,Employed,Canada,Multiplayer - online - with online acquaintances or teammates,18,,CAN,CAN
7394,1,1,1,1,0,2,1,20.0,having fun,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,23,Employed,USA,Multiplayer - online - with real life friends,7,11.0,USA,USA
7395,0,0,1,0,2,1,0,20.0,improving,1.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,Male,18,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,4,15.0,USA,USA
7396,1,0,0,0,0,1,1,12.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,20,Student at college / university,USA,Multiplayer - online - with real life friends,3,2.0,USA,USA
7397,1,1,1,1,1,1,1,40.0,improving,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,Male,18,Unemployed / between jobs,UK,Multiplayer - online - with real life friends,7,18.0,GBR,GBR
7398,1,0,1,0,0,1,0,16.0,having fun,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,18,Student at school,USA,Multiplayer - online - with strangers,3,10.0,USA,USA
7399,0,0,0,1,0,1,0,15.0,improving,1.0,2.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,Male,18,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,2,48.0,USA,USA
7400,0,0,0,0,0,1,0,30.0,relaxing,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Germany,with real live Friend and teammates,1,4.0,DEU,DEU
7401,0,0,0,0,0,0,0,50.0,having fun,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,21,Student at college / university,Finland,Multiplayer - online - with online acquaintances or teammates,0,15.0,FIN,FIN
7402,0,0,1,0,0,1,0,4.0,having fun,,,,,,,,,,,,,,,,,,Male,18,Unemployed / between jobs,Israel,Singleplayer,2,,ISR,ISR
7403,3,3,3,2,1,3,3,15.0,having fun,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,Male,21,Student at college / university,Germany,Multiplayer - online - with real life friends,18,23.0,DEU,DEU
